feature,importance,model,base_config,seed
cat__top_email_domain_ptd.net,0,lgbm_auc_default_seed2026,lgbm_auc_default,2026
cat__top_email_domain_q.com,0,lgbm_auc_default_seed2026,lgbm_auc_default,2026
cat__top_email_domain_roadrunner.com,0,lgbm_auc_default_seed2026,lgbm_auc_default,2026
cat__id_30_mode_Android 4.4.2,0,lgbm_auc_default_seed2026,lgbm_auc_default,2026
num__tx_amount_mean,1151,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_amount_median_proxy,1073,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_amount_sum,1047,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_20_mode,1000,lgbm_auc_default_seed777,lgbm_auc_default,777
num__avg_inter_tx_seconds,989,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_02_median,888,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_19_mode,848,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_amount_std,746,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_dt_span_days,720,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_02_mean,675,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_sum_stanadart_flow_proxy_proxy,663,lgbm_auc_default_seed777,lgbm_auc_default,777
num__odd_amount_share,577,lgbm_auc_default_seed777,lgbm_auc_default,777
num__num_missing_identity,446,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_freq_per_day,428,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_01_mean,421,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_13_mode,400,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_sum_high_risk_flow_proxy,395,lgbm_auc_default_seed777,lgbm_auc_default,777
num__crypto_pattern_score,387,lgbm_auc_default_seed777,lgbm_auc_default,777
num__daily_activity_share,366,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_14_mode,350,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_05_mean,349,lgbm_auc_default_seed777,lgbm_auc_default,777
num__short_turnover_share,347,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_06_mean,347,lgbm_auc_default_seed777,lgbm_auc_default,777
num__non_null_id_values,302,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_gmail.com,302,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_17_mode,280,lgbm_auc_default_seed777,lgbm_auc_default,777
num__amount_repeat_share,279,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_06_median,271,lgbm_auc_default_seed777,lgbm_auc_default,777
num__high_risk_vs_mean,267,lgbm_auc_default_seed777,lgbm_auc_default,777
num__cash_out_ratio_proxy,246,lgbm_auc_default_seed777,lgbm_auc_default,777
num__MCC_risk_share_proxy,231,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_anonymous.com,182,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_05_median,177,lgbm_auc_default_seed777,lgbm_auc_default,777
num__weighted_amount_repeat_share,165,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_count_total,138,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_01_median,136,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_ie 11.0 for desktop,127,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__card4_mode_mastercard,120,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_hotmail.com,116,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_18_mode,112,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_03_count,111,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_MISSING,110,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_11_mean,109,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_09_count,108,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Windows 7,107,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 62.0,106,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_09_mean,103,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__card4_mode_discover,99,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1366x768,91,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 63.0,91,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_count_standart_flow,90,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_2208x1242,84,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_safari generic,82,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__card6_mode_credit,82,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_32_mode,81,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_34_mode_match_status:2,81,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_firefox,77,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1920x1080,76,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__card4_mode_visa,70,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_2048x1536,69,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_12_mode_Found,65,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__card4_mode_american express,62,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_infrequent_sklearn,61,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_outlook.com,59,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_mail.com,58,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1280x720,57,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome generic,57,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_29_mode_Found,55,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.1.2,55,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_11_median,54,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_12_6,53,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Windows 10,51,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_yahoo.com,51,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_aol.com,49,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_37_mode_F,48,lgbm_auc_default_seed777,lgbm_auc_default,777
num__device_type_nunique,48,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_ie 11.0 for tablet,47,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1600x900,46,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_icloud.com,44,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_2560x1440,43,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_38_mode_F,39,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_sbcglobal.net,38,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_att.net,37,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_11_6,36,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 62.0 for android,35,lgbm_auc_default_seed777,lgbm_auc_default,777
num__addr2_nunique,35,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_mobile safari 10.0,35,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_mobile safari 11.0,34,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_05_count,34,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.2.2,33,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_16_mode_NotFound,32,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_15_mode_New,32,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_comcast.net,32,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_me.com,30,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_2436x1125,30,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_04_mean,27,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Windows 8.1,27,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_10_5,27,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_35_mode_F,26,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_34_mode_match_status:1,26,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android,26,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_12_mode_NotFound,25,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_13_1,25,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_2732x2048,24,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_10_median,24,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 63.0 for android,24,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_mobile safari generic,23,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_firefox 57.0,23,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_edge 16.0,22,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 65.0 for android,22,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1280x800,22,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_2880x1800,21,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.2.6,21,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_edge 15.0,20,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1680x1050,20,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 64.0,20,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android 7.0,19,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_MISSING,19,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1440x900,19,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_07_count,19,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_37_mode_T,19,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_msn.com,19,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_samsung browser 6.2,18,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_infrequent_sklearn,18,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_firefox 59.0,18,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 65.0,17,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_optonline.net,17,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_ymail.com,17,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.2.1,17,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_09_median,17,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_safari 11.0,17,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_16_mode_Found,17,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_rocketmail.com,16,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android 5.1.1,16,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_count_high_risk_flow,16,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_2220x1080,16,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_36_mode_F,16,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_yahoo.com.mx,15,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__card6_mode_debit,15,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.3.0,15,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_10_count,14,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_38_mode_T,14,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_34_mode_MISSING,13,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_10_mean,13,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_firefox 58.0,13,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1334x750,13,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_15_mode_Unknown,13,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_verizon.net,13,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_13_2,13,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.0.3,13,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_36_mode_T,13,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_29_mode_NotFound,13,lgbm_auc_default_seed777,lgbm_auc_default,777
num__productcd_nunique,12,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_04_count,12,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 66.0,12,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.2.0,11,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android 8.0.0,11,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_15_mode_Found,10,lgbm_auc_default_seed777,lgbm_auc_default,777
num__identity_rows,9,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_MISSING,8,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac,8,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_3360x2100,8,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1280x1024,7,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.2.5,7,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_infrequent_sklearn,7,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_13_4,7,lgbm_auc_default_seed777,lgbm_auc_default,777
num__low_history_flag,6,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_live.com.mx,6,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_live.com,6,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_02_count,6,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1136x640,5,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_28_mode_Found,5,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_firefox 52.0,5,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_16_mode_MISSING,5,lgbm_auc_default_seed777,lgbm_auc_default,777
num__history_support_score,4,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_1920x1200,4,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 9.3.5,3,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 64.0 for android,3,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_13_3,3,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_35_mode_T,3,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_28_mode_New,3,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_charter.net,3,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_33_mode_2560x1600,3,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_03_mean,3,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_bellsouth.net,3,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_06_count,2,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_08_count,2,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_03_median,2,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_mobile safari 9.0,2,lgbm_auc_default_seed777,lgbm_auc_default,777
num__id_11_count,1,lgbm_auc_default_seed777,lgbm_auc_default,777
num__identity_present,1,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome 61.0,1,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__card6_mode_MISSING,1,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android 6.0.1,1,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Linux,1,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_15_mode_MISSING,1,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_11_5,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_12_5,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_12_4,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_12_3,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_35_mode_MISSING,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android 5.0.2,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android 4.4.2,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_29_mode_MISSING,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_28_mode_MISSING,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android 7.1.1,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android 6.0,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Android 8.1.0,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10.10,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10.11,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10.12,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10.13,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_38_mode_MISSING,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_37_mode_MISSING,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_36_mode_MISSING,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_34_mode_infrequent_sklearn,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_34_mode_match_status:0,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.1.1,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.1.0,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.0.2,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.0.1,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 10.3.3,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 11.0.0,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 10.3.2,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 10.3.1,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 10.0.2,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 10.2.1,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 10.2.0,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS 10.1.1,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_iOS,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_yahoo.fr,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_infrequent_sklearn,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_12_mode_MISSING,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Windows Vista,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Windows 8,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_9_5,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_yahoo.es,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_yahoo.de,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_windstream.net,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_web.de,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Windows XP,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_7_5,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_6_8,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10_8_5,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_30_mode_Mac OS X 10.9,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_Generic/Android 7.0,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_MISSING,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_android webview 4.0,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__id_31_mode_chrome,0,lgbm_auc_default_seed777,lgbm_auc_default,777
cat__top_email_domain_roadrunner.com,0,lgbm_auc_default_seed777,lgbm_auc_default,777
num__tx_amount_mean,1776,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__tx_amount_median_proxy,1734,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__tx_amount_sum,1601,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__avg_inter_tx_seconds,1482,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_20_mode,1471,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_19_mode,1278,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_02_median,1228,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__tx_amount_std,1183,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__tx_dt_span_days,1109,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_02_mean,971,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__tx_sum_stanadart_flow_proxy_proxy,939,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__odd_amount_share,745,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__num_missing_identity,681,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__tx_sum_high_risk_flow_proxy,615,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_01_mean,611,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__tx_freq_per_day,605,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__crypto_pattern_score,579,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_13_mode,578,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__daily_activity_share,529,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_06_mean,519,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__short_turnover_share,504,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_05_mean,463,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__non_null_id_values,460,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_14_mode,449,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
cat__top_email_domain_gmail.com,446,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__amount_repeat_share,417,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__high_risk_vs_mean,380,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__cash_out_ratio_proxy,376,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_06_median,368,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__id_17_mode,365,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
num__MCC_risk_share_proxy,334,lgbm_auc_more_leaves_seed42,lgbm_auc_more_leaves,42
